-9.706590771675109863e-01,-6.998353600502014160e-01
9.602049589157104492e-01,-1.810848265886306763e-01
-2.321243137121200562e-01,5.766757130622863770e-01
-8.147983551025390625e-01,-4.266586005687713623e-01
5.774568319320678711e-01,2.959510385990142822e-01
-9.256248474121093750e-01,-9.216987490653991699e-01
-1.382699370384216309e+00,-5.743166208267211914e-01
-1.144609212875366211e+00,-7.320897579193115234e-01
4.397600889205932617e-01,-3.034001588821411133e-01
-5.291958451271057129e-01,-1.267272591590881348e+00
7.711471319198608398e-01,1.342102169990539551e+00
5.059771537780761719e-01,-3.516870141029357910e-01
1.026536822319030762e+00,-9.849151372909545898e-01
-3.719191849231719971e-01,-2.835847735404968262e-01
-2.777151167392730713e-01,1.100808739662170410e+00
-9.318420886993408203e-01,-3.626752197742462158e-01
-2.114000320434570312e-01,-1.368781328201293945e+00
-4.701618105173110962e-02,-1.324859976768493652e+00
1.121742367744445801e+00,-3.133289813995361328e-01
-1.194978356361389160e+00,2.799443304538726807e-01
-2.346961051225662231e-01,-3.752894103527069092e-01
3.447081744670867920e-01,-4.241860508918762207e-01
-1.230705618858337402e+00,9.375097751617431641e-01
1.058392524719238281e-01,-1.180389046669006348e+00
7.623881101608276367e-01,-1.784156858921051025e-01
-6.895854473114013672e-01,8.338567018508911133e-01
8.418721556663513184e-01,-3.282818794250488281e-01
-2.847019433975219727e-01,-4.238334894180297852e-01
4.369994997978210449e-01,-2.906303405761718750e-01
1.236053109169006348e+00,-1.219569563865661621e+00
1.455039262771606445e+00,-1.858050376176834106e-01
5.356557369232177734e-01,1.114028692245483398e+00
-1.202860951423645020e+00,3.232641816139221191e-01
-4.362441301345825195e-01,-9.424536824226379395e-01
-1.053791642189025879e+00,7.614653110504150391e-01
-1.184838891029357910e+00,9.252966046333312988e-01
-3.191468417644500732e-01,6.723290681838989258e-01
-1.018008828163146973e+00,2.319467812776565552e-01
-2.429958432912826538e-01,7.545011639595031738e-01
-1.201493740081787109e-01,3.736888468265533447e-01
1.434299111366271973e+00,-5.768326520919799805e-01
-3.548955321311950684e-01,5.051280260086059570e-01
1.592800952494144440e-02,1.008720993995666504e+00
7.360024452209472656e-01,-1.316138386726379395e+00
6.666472554206848145e-01,-1.221068859100341797e+00
-7.967092096805572510e-02,-1.076197624206542969e+00
1.487586379051208496e+00,7.934977412223815918e-01
-8.261746168136596680e-01,-8.608747720718383789e-01
1.509241759777069092e-01,9.285265207290649414e-01
1.177906870841979980e+00,-2.120033651590347290e-01
-7.468388080596923828e-01,7.054877877235412598e-01
5.141305327415466309e-01,4.044835567474365234e-01
-3.725518286228179932e-01,-5.228275656700134277e-01
3.765638470649719238e-01,-5.100124478340148926e-01
1.092524409294128418e+00,4.314035773277282715e-01
9.402739405632019043e-01,-1.164065957069396973e+00
4.548183083534240723e-01,1.316833257675170898e+00
1.669979095458984375e-01,3.237328529357910156e-01
1.099097967147827148e+00,3.762330412864685059e-01
