-5.956321954727172852e-01,6.384723782539367676e-01,-1.845266968011856079e-01,-6.928980350494384766e-01,2.970830500125885010e-01
6.868308782577514648e-01,-2.478942461311817169e-02,2.374919056892395020e-01,-7.931797504425048828e-01,-4.428316354751586914e-01
-2.929012179374694824e-01,-6.497099995613098145e-01,1.286973804235458374e-01,1.364394724369049072e-01,-8.236757516860961914e-01
-7.881203293800354004e-01,3.224253058433532715e-01,-1.607685387134552002e-01,1.728016287088394165e-01,-5.559546947479248047e-01
3.971420824527740479e-01,-2.741701006889343262e-01,-4.018190503120422363e-01,-3.974756300449371338e-01,-4.861445426940917969e-01
-8.686022162437438965e-01,8.970333337783813477e-01,-1.343775838613510132e-01,2.326686680316925049e-01,-7.670257985591888428e-02
-1.036061525344848633e+00,6.961731314659118652e-01,-6.584756374359130859e-01,-1.606486886739730835e-01,2.515580877661705017e-02
-7.460868954658508301e-01,6.417143344879150391e-01,-1.924420893192291260e-01,-7.487053275108337402e-01,-4.629705846309661865e-01
3.866761624813079834e-01,8.674407005310058594e-02,2.775357067584991455e-01,-2.377345040440559387e-02,-7.745229005813598633e-01
-5.230305194854736328e-01,9.934543371200561523e-01,2.628841102123260498e-01,4.861688613891601562e-01,2.719565331935882568e-01
3.948632478713989258e-01,-4.414507746696472168e-01,-5.060272216796875000e-01,-2.792658805847167969e-01,1.162163496017456055e+00
4.685199856758117676e-01,1.524069160223007202e-01,4.978218376636505127e-01,-2.316835075616836548e-01,-3.719066679477691650e-01
6.985841989517211914e-01,-2.153784036636352539e-02,7.094893455505371094e-01,9.302064180374145508e-01,3.679842352867126465e-01
-5.901312828063964844e-01,-8.644683659076690674e-02,5.265746116638183594e-01,-3.028694987297058105e-01,-5.491636991500854492e-01
-1.610627919435501099e-01,-1.014006972312927246e+00,5.799245238304138184e-01,-1.326529532670974731e-01,1.671286672353744507e-01
-9.050272107124328613e-01,1.651267111301422119e-01,4.388368129730224609e-01,-3.296480178833007812e-01,2.108763456344604492e-01
-2.992943823337554932e-01,1.141139030456542969e+00,5.975383520126342773e-01,-1.544431895017623901e-01,1.561040282249450684e-01
-2.676934897899627686e-01,5.421036481857299805e-01,-6.574914604425430298e-02,-7.882947474718093872e-02,-1.207521080970764160e+00
9.445139765739440918e-01,4.803937971591949463e-01,-1.986491382122039795e-01,8.682040870189666748e-02,-3.994717076420783997e-02
-9.024071097373962402e-01,-4.739333689212799072e-02,-7.800842523574829102e-01,6.673474609851837158e-02,1.347355395555496216e-01
-3.772422671318054199e-01,2.678814530372619629e-01,2.742921710014343262e-01,-2.145762890577316284e-01,-4.320447146892547607e-01
2.591846585273742676e-01,1.590246856212615967e-01,4.093091189861297607e-01,-6.161584258079528809e-01,-2.269162386655807495e-01
-4.358289539813995361e-01,-3.567924797534942627e-01,9.646965861320495605e-01,-4.446826279163360596e-01,8.947679996490478516e-01
-4.581093415617942810e-02,6.176639199256896973e-01,3.547228276729583740e-01,-4.491809606552124023e-01,8.433880209922790527e-01
5.654038190841674805e-01,-5.245434120297431946e-02,3.043616414070129395e-01,7.106931805610656738e-01,6.955220550298690796e-02
