-1.317301764601547802e+03,2.750601090389801811e+03,-1.270776972442358783e+03,-4.728009303059156423e+02,5.430884240912640735e+02
2.817892523067832371e+03,-1.643620854141203608e+03,-1.928582358770012434e+03,-1.050092451857588230e+03,1.860696702378580270e+01
1.372931915139989201e+02,-2.110050625693810161e+03,1.006347930433196780e+03,-2.542808879267502107e+03,-3.372413386292668633e+02
-2.799705663128194374e+03,3.842399935429086781e+02,3.700316666113010911e+02,-1.437453054211730432e+03,-1.313735764324110505e+03
3.156144584937496347e+03,-2.215987198678379627e+03,6.713894495991228268e+02,-1.798544835383445388e+03,1.017805779135409693e+03
-1.743761520540316042e+03,2.265123267145546379e+03,7.564917673260715674e+02,-1.042037589691194398e+03,-1.189313724125921226e+03
-2.422818543167995813e+03,2.507507023876533367e+03,6.108185946422449888e+02,-1.972545864230236248e+03,1.338713505094595575e+03
-1.372317422858675400e+03,2.153602670265211145e+03,5.869066592760466392e+02,-1.193948476082111029e+03,-3.682683040701460300e+02
1.800995420459667457e+03,-5.148623326873289443e+02,-2.291677835865908037e+03,-1.700153188332068112e+03,-9.442899532111902090e+02
-1.279888213305325053e+03,3.068061918509430143e+03,-1.016160692314264907e+03,6.609803503308226027e+02,-8.371775521464492158e+02
4.078718190098030618e+02,-1.066768560291534641e+03,7.306565895167319695e+02,3.073756821752636370e+03,7.994786997128071562e+02
4.104824585253570149e+03,-3.834851664337241459e+02,-1.829753598221348511e+03,-1.634079916469493128e+03,-1.120635985597594981e+03
4.727818274896463322e+02,2.630827369091273340e+02,6.586363865510689664e+01,1.596541163577245698e+03,-3.376096405636801137e+03
-2.030603207487398095e+03,3.059764586011478400e+02,-1.589524165212813159e+03,6.028803782489907235e+02,7.752050508575259755e+02
-1.172462296860774131e+03,-1.971210010781163191e+03,-6.731116876771296802e+02,1.381146191852765469e+03,-2.979821814443893118e+02
-1.764010312110746781e+03,3.222435374190974926e+02,-1.508374887849675815e+03,1.666239651059997016e+02,4.167122419198723833e+02
-8.878271651508059676e+02,3.207060565314682663e+03,-1.917629576105206525e+03,1.428807857476061827e+03,8.912871670077596775e+01
-1.205269987059245068e+03,1.429305554001586188e+03,5.309329210484022497e+02,-1.164536844902595021e+03,-7.201356215467852451e+01
4.943468385151580151e+03,1.958954786045778974e+03,-1.123227525552685933e+02,6.475960617062038409e+02,4.958770836363357262e+02
-2.811211934000429665e+03,-1.836370932972075991e+02,1.681226116603598030e+03,-9.049032387200319363e+02,5.222229889352759074e+02
-1.203064176326129427e+03,9.290657590009684554e+02,-1.866104131679969214e+03,-1.039272636889725618e+03,-5.155300100145208262e+02
1.275767554306932652e+03,-1.267521144650498627e+03,-3.124783825836587766e+03,-1.033530295380206553e+03,1.238429492569506465e+03
-1.343947364662863265e+03,-1.197730729986853476e+03,-1.380319088922839228e+03,6.503367927536208981e+02,-3.887130855527670974e+02
-4.764849605948032263e+02,1.461798909264649637e+03,-4.056467750859760031e+02,1.129916120099622731e+03,1.951439399456885894e+03
1.911688245797124182e+03,-4.050036061752389287e+02,3.251573240323214691e+02,8.638559543072822180e+02,-2.721709028747102366e+03
-1.058902707092432593e+03,-1.920214440097260422e+03,7.888497175511398609e+02,1.507212993111871810e+03,1.397851341379936230e+03
3.672762174287127891e+03,-1.221549874646246280e+03,-3.254626904500392357e+03,6.064147048207476018e+02,7.331646471573689041e+02
-1.231696848933790989e+03,2.309829788341461665e+02,-1.607829846262544152e+03,-2.222609095003438597e+03,4.903042638875423904e+02
